ID	Poskey	Day	Month	Year	Hours	Minutes	Latitude	Longitude	Area_surveyedkm2	Seastate	Gannets_in_transect	X	Y
10472	170012919	14	7	2003	6	20	55.92	-1.16	0.49	4	0	240099.2062	6204996.181
10473	170012920	14	7	2003	6	25	55.92	-1.14	0.49	4	3	241347.9161	6204921.137
10474	170012921	14	7	2003	6	30	55.92	-1.11	0.49	4	1	243221.0031	6204809.251
10475	170012922	14	7	2003	6	35	55.92	-1.09	0.49	4	1	244469.7424	6204735.113
10476	170012923	14	7	2003	6	40	55.92	-1.06	0.49	4	0	246342.8731	6204624.585
10477	170012924	14	7	2003	6	45	55.92	-1.03	0.49	4	0	248216.0299	6204514.872
10478	170012925	14	7	2003	6	50	55.92	-1.01	0.49	4	5	249464.8154	6204442.183
10479	170012926	14	7	2003	6	55	55.92	-0.98	0.49	4	4	251338.0151	6204333.828
10480	170012927	14	7	2003	7	0	55.92	-0.95	0.49	4	0	253211.2402	6204226.287
10481	170012928	14	7	2003	7	5	55.92	-0.93	0.49	4	5	254460.0711	6204155.047
10482	170012929	14	7	2003	7	10	55.92	-0.9	0.49	4	0	256333.3383	6204048.865
10483	170012930	14	7	2003	7	15	55.92	-0.87	0.49	4	0	258206.6304	6203943.497
10484	170012931	14	7	2003	7	20	55.92	-0.85	0.49	4	1	259455.5056	6203873.705
10485	170012932	14	7	2003	7	25	55.92	-0.82	0.49	4	0	261328.839	6203769.695
10486	170012933	14	7	2003	7	30	55.92	-0.79	0.49	4	0	263202.1967	6203666.501
10487	170012934	14	7	2003	7	35	55.92	-0.77	0.49	4	0	264451.1154	6203598.157
10488	170012935	14	7	2003	7	40	55.92	-0.74	0.49	4	0	266324.5135	6203496.32
10489	170012936	14	7	2003	7	45	55.92	-0.72	0.49	4	0	267573.4589	6203428.881
10490	170012937	14	7	2003	7	50	55.92	-0.69	0.49	4	0	269446.8968	6203328.402
10491	170012938	14	7	2003	7	55	55.92	-0.66	0.49	4	0	271320.3582	6203228.737
10492	170012939	14	7	2003	8	0	55.92	-0.64	0.49	4	0	272569.3456	6203162.746
10493	170012940	14	7	2003	8	5	55.92	-0.61	0.2	4	0	274442.846	6203064.439
10494	170012941	14	7	2003	9	25	55.92	-0.69	0.48	3	0	269446.8968	6203328.402
10495	170012942	14	7	2003	9	30	55.92	-0.67	0.48	3	0	270695.8685	6203261.868
10496	170012943	14	7	2003	9	35	55.92	-0.64	0.48	3	0	272569.3456	6203162.746
10497	170012944	14	7	2003	9	40	55.92	-0.61	0.48	3	2	274442.846	6203064.439
10498	170012945	14	7	2003	9	45	55.92	-0.59	0.48	3	1	275691.8591	6202999.354
10499	170012946	14	7	2003	9	50	55.92	-0.56	0.48	3	2	277565.3978	6202902.404
10500	170012947	14	7	2003	9	55	55.92	-0.54	0.48	3	2	278814.4363	6202838.224
10501	170012948	14	7	2003	10	0	55.92	-0.51	0.48	3	1	280688.0129	6202742.631
10502	170012949	14	7	2003	10	5	55.92	-0.49	0.48	3	0	281937.0765	6202679.356
10503	170012950	14	7	2003	10	10	55.92	-0.46	0.48	3	0	283810.6904	6202585.121
10504	170012951	14	7	2003	10	15	55.92	-0.43	0.48	3	0	285684.3264	6202491.701
10505	170012952	14	7	2003	10	20	55.92	-0.41	0.48	3	0	286933.4293	6202429.873
10506	170012953	14	7	2003	10	25	55.92	-0.38	0.48	3	0	288807.1017	6202337.81
10507	170012954	14	7	2003	10	30	55.92	-0.36	0.48	3	0	290056.2287	6202276.887
10508	170012955	14	7	2003	10	35	55.92	-0.33	0.48	3	0	291929.9371	6202186.181
10509	170012956	14	7	2003	10	40	55.92	-0.31	0.48	4	2	293179.0878	6202126.163
10510	170012957	14	7	2003	10	45	55.92	-0.28	0.48	4	1	295052.8316	6202036.815
10511	170012958	14	7	2003	10	50	55.92	-0.25	0.48	4	0	296926.5962	6201948.28
10512	170012959	14	7	2003	10	55	55.92	-0.23	0.48	4	4	298175.7842	6201889.71
10513	170012960	14	7	2003	11	0	55.92	-0.2	0.48	4	0	300049.5834	6201802.533
10514	170012961	14	7	2003	11	5	55.92	-0.18	0.48	4	0	301298.7943	6201744.867
10515	170012962	14	7	2003	11	10	55.92	-0.15	0.48	4	1	303172.6274	6201659.047
10516	170012963	14	7	2003	11	15	55.92	-0.13	0.48	4	0	304421.8607	6201602.286
10517	170012964	14	7	2003	11	20	55.92	-0.1	0.48	4	2	306295.7273	6201517.822
10518	170012965	14	7	2003	11	25	55.92	-0.07	0.48	4	0	308169.6137	6201434.173
10519	170012966	14	7	2003	11	30	55.92	-0.05	0.48	4	3	309418.8822	6201378.859
10520	170012967	14	7	2003	11	35	55.92	-0.02	0.48	4	0	311292.8011	6201296.567
10521	170012968	14	7	2003	11	40	55.92	0.0031	0.5	4	5	312735.7319	6201233.757
10522	170012969	14	7	2003	11	45	55.92	0.03	0.5	4	0	314416.0421	6201161.223
10523	170012970	14	7	2003	11	50	55.92	0.06	0.5	4	1	316290.0121	6201081.101
10524	170012971	14	7	2003	11	55	55.92	0.08	0.5	4	0	317539.3358	6201028.139
10525	170012972	14	7	2003	12	0	55.92	0.11	0.5	4	1	319413.337	6200949.375
10526	170012973	14	7	2003	12	5	55.92	0.14	0.5	4	0	321287.3565	6200871.424
10527	170012974	14	7	2003	12	10	55.92	0.16	0.5	4	0	322536.7131	6200819.909
10528	170012975	14	7	2003	12	15	55.92	0.19	0.5	4	0	324410.763	6200743.315
10529	170012976	14	7	2003	12	20	55.92	0.22	0.5	4	1	326284.8308	6200667.535
10530	170012977	14	7	2003	12	25	55.92	0.24	0.5	4	2	327534.2192	6200617.468
10531	170012978	14	7	2003	12	30	55.92	0.27	0.5	4	1	329408.3166	6200543.044
10532	170012979	14	7	2003	12	35	55.92	0.3	0.47	4	1	331282.4313	6200469.435
10533	170012980	14	7	2003	12	40	55.92	0.32	0.47	4	0	332531.8507	6200420.814
10534	170012981	14	7	2003	12	45	55.92	0.35	0.47	4	0	334405.994	6200348.561
10535	170012982	14	7	2003	12	50	55.92	0.37	0.47	4	2	335655.4323	6200300.844
10536	170012983	14	7	2003	12	55	55.92	0.4	0.47	4	0	337529.6037	6200229.948
10537	170012984	14	7	2003	13	0	55.92	0.42	0.47	4	0	338779.0605	6200183.136
10538	170012985	14	7	2003	13	5	55.92	0.45	0.47	4	0	340653.2595	6200113.595
10539	170012986	14	7	2003	13	10	55.92	0.47	0.47	4	0	341902.7345	6200067.687
10540	170012987	14	7	2003	13	15	55.92	0.5	0.47	4	0	343776.9605	6199999.504
10541	170012988	14	7	2003	13	20	55.92	0.52	0.47	4	0	345026.4533	6199954.5
10542	170012989	14	7	2003	13	25	55.92	0.55	0.47	4	1	346900.7057	6199887.672
10543	170012990	14	7	2003	13	30	55.92	0.57	0.47	4	0	348150.216	6199843.573
10544	170012991	14	7	2003	13	35	55.92	0.6	0.47	4	0	350024.4944	6199778.101
10545	170012992	14	7	2003	13	40	55.92	0.62	0.46	4	1	351274.0218	6199734.906
10546	170012993	14	7	2003	13	45	55.92	0.65	0.46	4	2	353148.3256	6199670.791
10547	170012994	14	7	2003	13	50	55.92	0.67	0.46	4	1	354397.8698	6199628.499
10548	170012995	14	7	2003	13	55	55.92	0.7	0.46	4	0	356272.1984	6199565.74
10549	170012996	14	7	2003	14	0	55.92	0.72	0.46	4	0	357521.759	6199524.353
10550	170012997	14	7	2003	14	5	55.92	0.75	0.46	4	0	359396.1119	6199462.95
10551	170012998	14	7	2003	14	10	55.92	0.77	0.46	4	1	360645.6886	6199422.467
10552	170012999	14	7	2003	14	15	55.92	0.8	0.46	4	0	362520.0653	6199362.42
10553	170013000	14	7	2003	14	20	55.92	0.82	0.46	4	1	363769.6576	6199322.841
10554	170013001	14	7	2003	14	25	55.92	0.85	0.46	4	0	365644.0577	6199264.151
10555	170013002	14	7	2003	14	30	55.92	0.87	0.46	4	1	366893.6653	6199225.475
10556	170013003	14	7	2003	14	35	55.92	0.9	0.46	4	0	368768.0881	6199168.141
10557	170013004	14	7	2003	14	40	55.92	0.92	0.46	4	0	370017.7107	6199130.37
10558	170013005	14	7	2003	14	45	55.92	0.95	0.46	4	0	371892.1557	6199074.391
10559	170013006	14	7	2003	14	50	55.92	0.97	0.51	4	0	373141.793	6199037.524
10560	170013007	14	7	2003	14	55	55.92	1	0.51	4	0	375016.2596	6198982.901
10561	170013008	14	7	2003	15	0	55.92	1.03	0.51	4	0	376890.739	6198929.092
10562	170013009	14	7	2003	15	5	55.92	1.05	0.51	4	0	378140.3989	6198893.671
10563	170013010	14	7	2003	15	10	55.92	1.08	0.51	4	0	380014.8991	6198841.217
10564	170013011	14	7	2003	15	15	55.92	1.11	0.51	4	0	381889.4116	6198789.577
10565	170013012	14	7	2003	15	20	55.92	1.13	0.51	4	0	383139.0932	6198755.603
10566	170013013	14	7	2003	15	25	55.92	1.16	0.51	4	0	385013.6256	6198705.318
10567	170013014	14	7	2003	15	30	55.92	1.19	0.51	4	0	386888.1697	6198655.848
10568	170013015	14	7	2003	15	35	55.92	1.22	0.51	4	1	388762.7254	6198607.191
10569	170013016	14	7	2003	15	40	55.92	1.24	0.51	4	0	390012.4355	6198575.204
10570	170013017	14	7	2003	15	45	55.92	1.27	0.51	4	0	391887.0099	6198527.903
10571	170013018	14	7	2003	15	50	55.92	1.3	0.5	4	0	393761.5954	6198481.415
10572	170013019	14	7	2003	15	55	55.92	1.32	0.5	4	0	395011.3251	6198450.875
10573	170013020	14	7	2003	16	0	55.92	1.35	0.5	4	0	396885.9285	6198405.742
10574	170013021	14	7	2003	16	5	55.92	1.38	0.5	4	0	398760.5424	6198361.423
10575	170013022	14	7	2003	16	10	55.92	1.4	0.5	4	0	400010.2908	6198332.329
10576	170013023	14	7	2003	16	15	55.92	1.43	0.5	4	0	401884.9218	6198289.366
10577	170013024	14	7	2003	16	20	55.92	1.46	0.5	4	0	403759.5628	6198247.216
10578	170013025	14	7	2003	16	25	55.92	1.48	0.5	4	0	405009.329	6198219.568
10579	170013026	14	7	2003	16	30	55.92	1.51	0.5	4	0	406883.9862	6198178.773
10580	170013027	14	7	2003	16	35	55.92	1.54	0.5	4	0	408758.653	6198138.792
10581	170013028	14	7	2003	16	40	55.92	1.56	0.5	4	0	410008.436	6198112.59
10582	170013029	14	7	2003	16	45	55.92	1.59	0.5	4	0	411883.1181	6198073.965
10583	170013030	14	7	2003	16	50	55.92	1.62	0.51	4	0	413757.8092	6198036.153
10584	170013031	14	7	2003	16	55	55.92	1.64	0.51	4	0	415007.6082	6198011.396
10585	170013032	14	7	2003	17	0	55.92	1.67	0.51	4	0	416882.3138	6197974.94
10586	170013033	14	7	2003	17	5	55.92	1.7	0.51	4	0	418757.028	6197939.296
10587	170013034	14	7	2003	17	10	55.92	1.73	0.51	4	0	420631.7504	6197904.466
10588	170013035	14	7	2003	17	15	55.92	1.75	0.51	4	0	421881.5698	6197881.698
10589	170013036	14	7	2003	17	20	55.92	1.78	0.51	4	0	423756.3056	6197848.223
10590	170013037	14	7	2003	17	25	55.92	1.81	0.51	4	0	425631.0491	6197815.562
10591	170013038	14	7	2003	17	30	55.92	1.84	0.51	4	0	427505.8002	6197783.713
10592	170013039	14	7	2003	17	35	55.92	1.86	0.51	4	0	428755.6384	6197762.933
10593	170013040	14	7	2003	17	40	55.92	1.89	0.51	4	0	430630.4017	6197732.44
10594	170013041	14	7	2003	17	45	55.92	1.92	0.51	4	0	432505.1721	6197702.761
10595	170013042	14	7	2003	17	50	55.92	1.94	0.51	4	0	433755.0228	6197683.426
10596	170013043	14	7	2003	17	55	55.92	1.97	0.51	4	0	435629.8046	6197655.102
10597	170013044	14	7	2003	18	0	55.92	2	0.51	4	0	437504.5929	6197627.591
10598	170013053	15	7	2003	5	40	55.67	1.99	0.5	3	1	436474.0134	6169814.869
10599	170013054	15	7	2003	5	45	55.67	1.96	0.5	3	0	434587.1771	6169842.747
10600	170013055	15	7	2003	5	50	55.67	1.93	0.5	3	0	432700.3473	6169871.441
10601	170013056	15	7	2003	5	55	55.67	1.91	0.5	3	2	431442.4645	6169891.023
10602	170013057	15	7	2003	6	0	55.67	1.88	0.5	3	0	429555.646	6169921.077
10603	170013058	15	7	2003	6	5	55.67	1.85	0.5	3	0	427668.8345	6169951.947
10604	170013059	15	7	2003	6	10	55.67	1.83	0.5	3	0	426410.9642	6169972.98
10605	170013060	15	7	2003	6	15	55.67	1.8	0.5	3	0	424524.1648	6170005.21
10606	170013061	15	7	2003	6	20	55.67	1.77	0.5	3	0	422637.373	6170038.256
10607	170013062	15	7	2003	6	25	55.67	1.75	0.5	3	0	421379.516	6170060.74
10608	170013063	15	7	2003	6	30	55.67	1.72	0.5	3	0	419492.7372	6170095.146
10609	170013064	15	7	2003	6	35	55.67	1.69	0.5	3	0	417605.9663	6170130.369
10610	170013065	15	7	2003	6	40	55.67	1.67	0.5	3	0	416348.1236	6170154.303
10611	170013066	15	7	2003	6	45	55.67	1.64	0.5	3	0	414461.3665	6170190.886
10612	170013067	15	7	2003	6	50	55.67	1.62	0.5	3	0	413203.5332	6170215.728
10613	170013068	15	7	2003	6	55	55.67	1.59	0.5	3	0	411316.7904	6170253.67
10614	170013069	15	7	2003	7	0	55.67	1.56	0.5	3	0	409430.0565	6170292.429
10615	170013070	15	7	2003	7	5	55.67	1.54	0.5	3	0	408172.2389	6170318.721
10616	170013071	15	7	2003	7	10	55.67	1.51	0.5	3	0	406285.5201	6170358.84
10617	170013072	15	7	2003	7	15	55.67	1.48	0.5	3	1	404398.8107	6170399.775
10618	170013073	15	7	2003	7	20	55.67	1.46	0.5	3	0	403141.0097	6170427.519
10619	170013074	15	7	2003	7	25	55.67	1.43	0.5	3	1	401254.3162	6170469.814
10620	170013075	15	7	2003	7	30	55.67	1.4	0.5	3	0	399367.6326	6170512.926
10621	170013076	15	7	2003	7	35	55.67	1.37	0.5	3	0	397480.9591	6170556.853
10622	170013077	15	7	2003	7	40	55.67	1.35	0.5	3	0	396223.1824	6170586.592
10623	170013078	15	7	2003	7	45	55.67	1.32	0.5	3	0	394336.5259	6170631.88
10624	170013079	15	7	2003	7	50	55.67	1.29	0.5	3	0	392449.88	6170677.984
10625	170013080	15	7	2003	7	55	55.67	1.27	0.5	3	0	391192.122	6170709.174
10626	170013081	15	7	2003	8	0	55.67	1.24	0.5	3	0	389305.4941	6170756.638
10627	170013082	15	7	2003	8	5	55.67	1.21	0.5	3	0	387418.8772	6170804.919
10628	170013083	15	7	2003	8	10	55.67	1.19	0.5	3	0	386161.1389	6170837.56
10629	170013084	15	7	2003	8	15	55.67	1.16	0.5	3	0	384274.5408	6170887.201
10630	170013085	15	7	2003	8	20	55.67	1.13	0.5	3	0	382387.9543	6170937.659
10631	170013086	15	7	2003	8	25	55.66	1.11	0.5	3	0	381099.9169	6169859.059
10632	170013087	15	7	2003	8	30	55.66	1.08	0.5	3	0	379212.8686	6169910.884
10633	170013088	15	7	2003	9	45	55.69	1.13	0.53	3	0	382447.9623	6173163.057
10634	170013089	15	7	2003	9	50	55.68	1.1	0.53	3	0	380531.8632	6172101.624
10635	170013090	15	7	2003	9	55	55.68	1.08	0.49	3	0	379274.4742	6172136.256
10636	170013091	15	7	2003	10	0	55.67	1.05	0.49	3	0	377357.1147	6171076.203
10637	170013092	15	7	2003	10	5	55.67	1.02	0.49	3	0	375470.5721	6171129.654
10638	170013093	15	7	2003	10	10	55.67	1	0.49	3	0	374212.884	6171165.742
10639	170013094	15	7	2003	10	15	55.67	0.97	0.49	3	0	372326.3622	6171220.553
10640	170013095	15	7	2003	10	20	55.67	0.95	0.49	3	0	371068.688	6171257.547
10641	170013096	15	7	2003	10	25	55.67	0.92	0.49	3	0	369182.1876	6171313.719
10642	170013097	15	7	2003	10	30	55.67	0.89	0.49	3	0	367295.7002	6171370.707
10643	170013098	15	7	2003	10	35	55.67	0.87	0.49	3	0	366038.0493	6171409.153
10644	170013099	15	7	2003	10	40	55.67	0.84	0.49	3	2	364151.584	6171467.502
10645	170013100	15	7	2003	10	45	55.67	0.82	0.49	3	0	362893.948	6171506.855
10646	170013101	15	7	2003	10	50	55.67	0.79	0.49	3	1	361007.5055	6171566.565
10647	170013102	15	7	2003	10	55	55.66	0.76	0.49	3	0	359085.1402	6170514.488
10648	170013103	15	7	2003	11	0	55.66	0.74	0.49	3	0	357827.2078	6170555.298
10649	170013104	15	7	2003	11	5	55.66	0.71	0.49	3	0	355940.3212	6170617.193
10650	170013105	15	7	2003	11	10	55.66	0.69	0.49	3	0	354682.4047	6170658.911
10651	170013106	15	7	2003	11	15	55.66	0.66	0.49	3	0	352795.5421	6170722.167
10652	170013107	15	7	2003	11	20	55.66	0.64	0.46	3	0	351537.6418	6170764.792
10653	170013108	15	7	2003	11	25	55.66	0.61	0.46	3	0	349650.8038	6170829.409
10654	170013109	15	7	2003	11	30	55.66	0.59	0.46	3	0	348392.9201	6170872.941
10655	170013110	15	7	2003	11	35	55.66	0.56	0.46	3	0	346506.1071	6170938.92
10656	170013111	15	7	2003	11	40	55.66	0.54	0.46	3	0	345248.2403	6170983.359
10657	170013112	15	7	2003	11	45	55.66	0.51	0.46	3	0	343361.453	6171050.699
10658	170013113	15	7	2003	11	50	55.66	0.49	0.46	3	0	342103.6034	6171096.046
10659	170013114	15	7	2003	11	55	55.66	0.46	0.46	3	0	340216.8423	6171164.746
10660	170013115	15	7	2003	12	0	55.66	0.44	0.46	3	0	338959.0103	6171211.001
10661	170013116	15	7	2003	12	5	55.66	0.41	0.46	2	1	337072.2758	6171281.063
10662	170013117	15	7	2003	12	10	55.66	0.39	0.46	2	0	335814.4618	6171328.225
10663	170013118	15	7	2003	12	15	55.66	0.37	0.46	2	1	334556.6551	6171375.75
10664	170013119	15	7	2003	12	20	55.67	0.34	0.46	2	0	332712.6377	6172560.193
10665	170013120	15	7	2003	12	25	55.67	0.32	0.46	2	0	331455.1706	6172608.619
10666	170013121	15	7	2003	12	30	55.67	0.29	0.46	2	1	329568.9839	6172681.939
10667	170013122	15	7	2003	12	35	55.67	0.27	0.46	2	1	328311.5356	6172731.272
10668	170013123	15	7	2003	12	40	55.67	0.24	0.46	2	0	326425.3774	6172805.952
10669	170013124	15	7	2003	12	45	55.67	0.22	0.46	2	0	325167.9482	6172856.193
10670	170013125	15	7	2003	12	50	55.67	0.19	0.46	2	1	323281.8191	6172932.235
10671	170013126	15	7	2003	12	55	55.67	0.17	0.46	2	0	322024.4094	6172983.383
10672	170013127	15	7	2003	13	0	55.67	0.15	0.46	2	2	320767.0076	6173034.895
10673	170013128	15	7	2003	13	5	55.67	0.12	0.46	2	3	318880.92	6173112.842
10674	170013129	15	7	2003	13	10	55.67	0.1	0.46	2	0	317623.5382	6173165.261
10675	170013130	15	7	2003	13	15	55.67	0.07	0.46	3	0	315737.4808	6173244.57
10676	170013131	15	7	2003	13	20	55.67	0.05	0.46	3	0	314480.1194	6173297.897
10677	170013132	15	7	2003	13	25	55.67	0.02	0.49	3	0	312594.0928	6173378.568
10678	170013133	15	7	2003	13	30	55.67	-0.00393	0.49	3	0	311089.6857	6173443.501
10679	170013134	15	7	2003	13	35	55.67	-0.03	0.49	3	0	309450.7568	6173514.834
10680	170013135	15	7	2003	13	40	55.67	-0.06	0.49	3	0	307564.7806	6173597.683
10681	170013136	15	7	2003	13	45	55.67	-0.08	0.49	3	0	306307.4738	6173653.369
10682	170013137	15	7	2003	13	50	55.67	-0.11	0.49	3	0	304421.5297	6173737.58
10683	170013138	15	7	2003	13	55	55.67	-0.13	0.49	3	0	303164.2445	6173794.174
10684	170013139	15	7	2003	14	0	55.67	-0.16	0.49	3	3	301278.3332	6173879.747
10685	170013140	15	7	2003	14	5	55.67	-0.19	0.49	3	0	299392.4417	6173966.136
10686	170013141	15	7	2003	14	10	55.66	-0.21	0.49	3	0	298083.6806	6172911.906
10687	170013142	15	7	2003	14	15	55.66	-0.24	0.49	3	0	296197.3408	6172999.669
10688	170013143	15	7	2003	14	20	55.66	-0.26	0.49	3	1	294939.7922	6173058.632
10689	170013144	15	7	2003	14	25	55.66	-0.29	0.49	3	0	293053.4865	6173147.757
10690	170013145	15	7	2003	14	30	55.66	-0.32	0.49	4	4	291167.2014	6173237.699
10691	170013146	15	7	2003	14	35	55.66	-0.34	0.49	4	1	289909.6896	6173298.115
10692	170013147	15	7	2003	14	40	55.66	-0.37	0.49	4	0	288023.4394	6173389.419
10693	170013148	15	7	2003	14	45	55.66	-0.39	0.49	4	1	286765.951	6173450.743
10694	170013149	15	7	2003	14	50	55.66	-0.42	0.49	4	0	284879.7363	6173543.41
10695	170013150	15	7	2003	14	55	55.66	-0.45	0.49	4	1	282993.543	6173636.894
10696	170013151	15	7	2003	15	0	55.66	-0.47	0.49	4	0	281736.0929	6173699.67
10697	170013152	15	7	2003	15	5	55.66	-0.5	0.49	4	0	279849.9359	6173794.516
10698	170013153	15	7	2003	15	10	55.66	-0.52	0.49	4	1	278592.5102	6173858.201
10699	170013154	15	7	2003	15	15	55.66	-0.55	0.2	4	0	276706.39	6173954.41
10700	170013155	15	7	2003	15	50	55.66	-0.53	0.54	3	0	277963.801	6173890.18
10701	170013156	15	7	2003	15	55	55.66	-0.56	0.54	3	1	276077.6882	6173986.661
10702	170013157	15	7	2003	16	0	55.66	-0.59	0.54	3	0	274191.5979	6174083.959
10703	170013158	15	7	2003	16	5	55.66	-0.62	0.54	3	0	272305.5301	6174182.075
10704	170013159	15	7	2003	16	10	55.66	-0.65	0.54	3	0	270419.4852	6174281.009
10705	170013160	15	7	2003	16	15	55.66	-0.68	0.49	3	1	268533.4632	6174380.76
10706	170013161	15	7	2003	16	20	55.66	-0.7	0.49	3	0	267276.128	6174447.714
10707	170013162	15	7	2003	16	25	55.66	-0.73	0.49	3	0	265390.1447	6174548.828
10708	170013163	15	7	2003	16	30	55.66	-0.75	0.49	3	1	264132.8356	6174616.691
10709	170013164	15	7	2003	16	35	55.66	-0.78	0.49	3	0	262246.8915	6174719.167
10710	170013165	15	7	2003	16	40	55.66	-0.81	0.49	3	0	260360.9713	6174822.461
10711	170013166	15	7	2003	16	45	55.66	-0.83	0.49	3	1	259103.7044	6174891.778
10712	170013167	15	7	2003	16	50	55.66	-0.86	0.49	3	0	257217.8243	6174996.435
10713	170013168	15	7	2003	16	55	55.66	-0.88	0.49	3	0	255960.5843	6175066.66
10714	170013169	15	7	2003	17	0	55.66	-0.91	0.49	3	3	254074.7448	6175172.679
10715	170013170	15	7	2003	17	5	55.66	-0.94	0.49	3	0	252188.9299	6175279.516
10716	170013171	15	7	2003	17	10	55.66	-0.96	0.49	3	0	250931.7337	6175351.196
10717	170013172	15	7	2003	17	15	55.66	-0.99	0.49	3	0	249045.9603	6175459.396
10718	170013173	15	7	2003	17	20	55.66	-1.01	0.49	3	0	247788.792	6175531.983
10719	170013174	15	7	2003	17	25	55.66	-1.04	0.49	3	0	245903.0605	6175641.547
10720	170013175	15	7	2003	17	30	55.66	-1.07	0.49	3	1	244017.3546	6175751.928
10721	170013176	15	7	2003	17	35	55.66	-1.09	0.49	3	1	242760.2315	6175825.969
10722	170013177	15	7	2003	17	40	55.66	-1.12	0.49	3	0	240874.5684	6175937.714
10723	170013178	15	7	2003	17	45	55.66	-1.14	0.49	3	0	239617.4741	6176012.664
10724	170013179	15	7	2003	17	50	55.66	-1.17	0.49	3	0	237731.8543	6176125.771
10725	170013180	15	7	2003	17	55	55.66	-1.2	0.49	3	6	235846.2609	6176239.697
10726	170013181	15	7	2003	18	0	55.66	-1.22	0.49	3	0	234589.2133	6176316.102
10727	170013182	15	7	2003	18	5	55.66	-1.25	0.49	3	0	232703.6641	6176431.39
10728	170013183	15	7	2003	18	10	55.66	-1.27	0.5	2	0	231446.6462	6176508.704
10729	170013184	15	7	2003	18	15	55.66	-1.3	0.5	2	0	229561.1418	6176625.356
10730	170013185	15	7	2003	18	20	55.66	-1.33	0.5	2	0	227675.6645	6176742.826
10731	170013186	15	7	2003	18	25	55.66	-1.35	0.5	2	0	226418.6948	6176821.594
10732	170013187	15	7	2003	18	30	55.66	-1.38	0.5	2	0	224533.2631	6176940.428
10733	170013188	15	7	2003	18	35	55.66	-1.41	0.5	2	0	222647.8591	6177060.08
10734	170013189	15	7	2003	18	40	55.66	-1.43	0.5	1	0	221390.9385	6177140.303
10735	170013190	15	7	2003	18	45	55.66	-1.46	0.5	1	1	219505.581	6177261.319
10736	170013191	15	7	2003	18	50	55.66	-1.49	0.5	1	0	217620.2516	6177383.153
10737	170013192	15	7	2003	18	55	55.66	-1.5	0.44	2	0	216991.8147	6177423.946
10738	170013193	15	7	2003	19	0	55.65	-1.49	0.44	2	4	217548.1759	6176271.487
10739	170013194	15	7	2003	19	5	55.63	-1.48	0.44	2	4	218032.9729	6174007.44
10740	170013195	15	7	2003	19	10	55.62	-1.47	0.44	2	6	218590.1702	6172855.138
10741	170013196	15	7	2003	19	15	55.61	-1.46	0.44	2	0	219147.7008	6171702.916
10742	170013197	16	7	2003	3	55	55.42	-1.32	0.49	0	1	226642.2477	6150021.601
10743	170013198	16	7	2003	4	0	55.42	-1.29	0.49	0	1	228539.295	6149904.024
10744	170013199	16	7	2003	4	5	55.42	-1.27	0.49	1	2	229804.008	6149826.095
10745	170013200	16	7	2003	4	10	55.42	-1.24	0.49	1	0	231701.0997	6149709.885
10746	170013201	16	7	2003	4	15	55.42	-1.22	0.49	1	1	232965.8421	6149632.868
10747	170013202	16	7	2003	4	20	55.42	-1.19	0.49	1	0	234862.9775	6149518.026
10748	170013203	16	7	2003	4	25	55.42	-1.17	0.49	2	0	236127.7489	6149441.92
10749	170013204	16	7	2003	4	30	55.42	-1.14	0.49	2	0	238024.9276	6149328.446
10750	170013205	16	7	2003	4	35	55.42	-1.11	0.49	2	0	239922.1319	6149215.793
10751	170013206	16	7	2003	4	40	55.42	-1.09	0.49	2	0	241186.949	6149141.146
10752	170013207	16	7	2003	4	45	55.42	-1.06	0.49	2	0	243084.1958	6149029.86
10753	170013208	16	7	2003	4	50	55.42	-1.04	0.49	2	1	244349.0409	6148956.126
10754	170013209	16	7	2003	4	55	55.42	-1.01	0.49	2	1	246246.3296	6148846.208
10755	170013210	16	7	2003	5	0	55.42	-0.99	0.49	2	0	247511.2025	6148773.385
10756	170013211	16	7	2003	5	5	55.42	-0.96	0.49	2	1	249408.5325	6148664.834
10757	170013212	16	7	2003	5	10	55.42	-0.94	0.49	2	0	250673.4328	6148592.923
10758	170013213	16	7	2003	5	15	55.42	-0.91	0.49	2	0	252570.8037	6148485.739
10759	170013214	16	7	2003	5	20	55.42	-0.88	0.49	2	1	254468.1987	6148379.376
10760	170013215	16	7	2003	5	25	55.42	-0.86	0.49	2	0	255733.1422	6148308.924
10761	170013216	16	7	2003	5	30	55.42	-0.83	0.49	2	3	257630.5772	6148203.928
10762	170013217	16	7	2003	5	35	55.42	-0.81	0.19	2	0	258895.5472	6148134.387
10763	170013218	16	7	2003	7	0	55.42	-0.78	0.46	3	0	260793.0217	6148030.758
10764	170013219	16	7	2003	7	5	55.42	-0.75	0.46	3	0	262690.5197	6147927.95
10765	170013220	16	7	2003	7	10	55.42	-0.73	0.46	3	1	263955.5313	6147859.867
10766	170013221	16	7	2003	7	15	55.42	-0.7	0.46	3	1	265853.0679	6147758.426
10767	170013222	16	7	2003	7	20	55.42	-0.68	0.46	3	0	267118.1051	6147691.255
10768	170013223	16	7	2003	7	25	55.42	-0.66	0.46	3	0	268383.1524	6147624.448
10769	170013224	16	7	2003	7	30	55.42	-0.63	0.46	3	0	270280.7422	6147524.921
